zcta5,white,black,api,native,multiple,hispanic
00727,0.004635820629401801,0.0006909155745743068,0.001136667558170634,4.45751983596327e-05,0.0018944459302843897,0.9919764642952661
00728,0.006334073396891733,0.0007509468460232467,0.0008815462975055504,3.264986287057595e-05,0.0007509468460232467,0.991380436202168
00729,0.0034450603533129564,0.002149924882142672,0.0005439568978915194,7.770812827021706e-05,0.0014505517277107185,0.9926436305237528
00730,0.004837948395217118,0.0008259911894273128,0.00027533039647577095,0.00031466331025802394,0.0014553178099433607,0.9927234109502832
00731,0.0047017337643255955,0.0007836222940542658,0.0004897639337839161,9.795278675678323e-05,0.001273386227838182,0.9929473993535116
00735,0.014331550802139038,0.0025668449197860962,0.001176470588235294,0.000427807486631016,0.0025668449197860962,0.9790374331550802
00736,0.0041626305730816555,0.0007330418619263293,0.0005236013299473781,0.00015708039898421343,0.0012566431918737075,0.993402623242663
00738,0.010222204680901448,0.0034731815132020365,0.0009866992935233059,0.0003552117456683901,0.0034337135414611044,0.9821210088013577
00739,0.004053492239467849,0.00038109756097560977,0.0,0.0,0.0010047117516629712,0.9946299889135255
00740,0.022240527182866558,0.009884678747940691,0.0016474464579901153,0.0,0.007413509060955519,0.9596375617792422
00741,0.004445964432284542,0.006497948016415869,0.0,0.0,0.0027359781121751026,0.9870041039671683
00745,0.008805668016194331,0.0021002024291497975,0.0008603238866396761,0.00015182186234817814,0.0017965587044534413,0.9866396761133603
00751,0.005905756558498073,0.0006216585851050603,0.0,0.0,0.0011189854531891085,0.9923535994032078
00754,0.0031934156378600823,9.876543209876543e-05,0.0002962962962962963,0.00013168724279835392,0.0013168724279835392,0.995127572016461
00757,0.003113933325192331,0.00024423006472096715,0.0009158627427036268,0.00012211503236048357,0.001953840517767737,0.9941384784466968
00765,0.07575078440161363,0.00567757358434185,0.00044822949350067237,0.0022411474675033617,0.008964589870013447,0.9076647243388615
00766,0.003008917336834619,0.00016412276382734285,5.470758794244762e-05,0.0002735379397122381,0.000711198643251819,0.9959516384922589
00767,0.004485179407176287,0.00046801872074883,0.000234009360374415,3.9001560062402496e-05,0.0012870514820592825,0.993798751950078
00769,0.003004399298973497,0.0004649665581744698,0.0004649665581744698,0.00010729997496333918,0.0027897993490468187,0.9937766014521263
00771,0.0036463081130355514,0.000946637683191922,0.00045578851412944393,0.0,0.0011219409578570928,0.9940046280064512
00772,0.0016437230326689953,0.0029450037668652834,0.0005479076775563317,6.848845969454146e-05,0.00034244229847270736,0.9945894116841312
00773,0.024551910720324654,0.0033818058843422386,0.0016232668244842746,0.00020290835306053433,0.003314169766655394,0.9676699357456882
00775,0.11235216819973719,0.0,0.0019710906701708277,0.0,0.008541392904073587,0.8771353482260184
00777,0.004014874781979136,0.0009214466712739,3.290880968835357e-05,0.0001316352387534143,0.0014808964359759107,0.9934511468720176
00778,0.005209728796403798,0.0012205650323003185,0.0002679289095293382,0.00029769878836593134,0.0013694144264832842,0.9917239736834271
00780,0.004906107257655219,0.0006767044493317544,0.0005921163931652851,8.45880561664693e-05,0.0011842327863305702,0.992979191338183
00782,0.0026022050263644456,0.000547832637129357,0.0,0.0,0.001643497911388071,0.9952749435047593
00783,0.00309385904953772,0.000503651473180559,0.0005396265784077418,0.0,0.0011152282620426664,0.9948195848472857
00784,0.003981948500132732,0.0005972922750199098,0.0007632067958587735,6.636580833554553e-05,0.0019246084417308203,0.9931643217414388
00786,0.0,0.0,0.0,0.0,0.0,1.0
00791,0.01579831077643228,0.0015772870662460567,0.001500966724330925,0.0,0.0017044876361046097,0.9796479088226315
00794,0.001504664459825459,0.0002579424788272215,0.0002579424788272215,0.0,0.0003869137182408323,0.9975925368642793
00795,0.0033143537010282996,0.0010481289481884366,0.000198294665873488,2.8327809410498287e-05,0.001274751423472423,0.9944194215461318
00901,0.07542983915696062,0.006100942872989462,0.008504344610833795,0.0,0.00887409872434831,0.9027546681456832
00906,0.16455696202531644,0.02531645569620253,0.08227848101265822,0.0,0.06329113924050633,0.689873417721519
00907,0.06364487230913224,0.007019655034095467,0.013972456210723358,0.00013370771493515177,0.007554485893836074,0.9098810001337078
00909,0.03688039248858061,0.008797157841312806,0.0035526983589917105,0.0003383522246658772,0.006597868380984605,0.945017763491795
00911,0.08952294685990338,0.004981884057971014,0.008454106280193236,0.0004528985507246377,0.009510869565217392,0.8897946859903382
00912,0.014285714285714285,0.008301158301158301,0.0013513513513513514,0.0003861003861003861,0.00444015444015444,0.972007722007722
00913,0.03457346862081924,0.004133784291619692,0.0011273957158962795,0.00018789928598271326,0.004321683577602405,0.9565952649379932
00915,0.0051272129244461645,0.0062397213891844825,0.0003385895327464448,0.00014510979974847636,0.002998935861468511,0.9857792396246493
00917,0.007310808140683659,0.0031614305473226635,0.0018441678192715537,0.0004610419548178884,0.0040176513205558845,0.9846538892182046
00918,0.012925661045863132,0.0021652122564136214,0.003936749557115675,6.561249261859458e-05,0.004002362049734269,0.9780198149727708
00920,0.006570713391739674,0.004380475594493116,0.00172090112640801,0.00023466833541927409,0.0027377972465581976,0.9849030037546934
00921,0.006667424328522181,0.002538167215971512,0.0015153237110277684,0.0,0.0024245179376444293,0.9872712808273667
00923,0.006624897288414133,0.003492193919474117,0.0007189811010682005,0.00020542317173377156,0.00231101068200493,0.986904272801972
00924,0.0064052029956641705,0.002340362633031139,0.001059322033898305,2.4635396137169885e-05,0.0020940086716594404,0.988544540796216
00925,0.009966115208291808,0.007175602949970101,0.004185768387482559,0.00039864460833167234,0.005780346820809248,0.973290811241778
00926,0.008240773916159082,0.0014578880391405873,0.0013096282385500191,0.00012354983382547352,0.0021003471750330495,0.9872125921990635
00927,0.013615249078968444,0.0013615249078968445,0.0025628704148646484,0.00032035880185808104,0.0025628704148646484,0.9802178439852635
00934,0.17032967032967034,0.06043956043956044,0.0,0.0,0.03296703296703297,0.7472527472527473
00949,0.006681632580913157,0.0018913616035918194,0.0012726919201739345,1.7676276669082424e-05,0.0016969225602319127,0.988846269421809
00950,0.0,0.0,0.0,0.0,0.0,1.0
00951,0.0,0.002976190476190476,0.0,0.0,0.0,0.9970238095238095
00952,0.00201450443190975,0.0029546065001343,0.0,0.00013430029546065002,0.00228310502283105,0.9928820843405856
00953,0.003740186639016442,0.0005184417123389127,0.0005739890386609392,7.406310176270182e-05,0.0015738409124574136,0.9937786994519331
00956,0.005545440879253035,0.00116921946249311,0.000450984649818771,8.3515675892365e-05,0.001854048004810503,0.9912976665720156
00957,0.005042470810697241,0.001050514752228592,0.0009304559234024672,0.0001800882432391872,0.0014407059459134975,0.9915058378605517
00959,0.011397967591321065,0.0018401538039000275,0.001592968964570173,8.239494644328481e-05,0.0025817083218895908,0.9832738258720132
00960,0.013221990257480862,0.0027835768963117608,0.0,0.0,0.0006958942240779402,0.9832985386221295
00961,0.00785318326894003,0.0010918864438098437,0.001595834033260541,0.00016798252981689904,0.0021837728876196874,0.9877372753233664
00962,0.005535514367458639,0.0016793133474312725,0.0008707550690384376,0.0,0.0009329518596840403,0.9911680557283244
00965,0.03699530516431925,0.03004694835680751,0.0003755868544600939,0.0003755868544600939,0.0041314553990610325,0.9284507042253521
00966,0.015046052169022007,0.001195247134922309,0.001195247134922309,0.0002109259649862898,0.003234198129789777,0.9796104900513253
00968,0.017117117117117116,0.0018018018018018018,0.005705705705705706,0.0003003003003003003,0.003903903903903904,0.9726726726726727
00969,0.013272156186487652,0.0016320748906817762,0.0020016012810248197,9.238159758576091e-05,0.0028946233910205088,0.9809078031656094
00971,0.005639333305484774,0.0008772296252976315,0.0008772296252976315,0.0,0.0014620493754960524,0.9913947951042232
00976,0.005942755498059509,0.001131953428201811,0.0007478978007761966,0.0,0.00190006468305304,0.990620957309185
00979,0.04219919836648264,0.004764425622022234,0.0048400514255463965,7.562580352416244e-05,0.005974438478408833,0.9438856537850715
00982,0.0065116279069767444,0.0011839323467230443,0.0016913319238900633,0.0,0.0021987315010570823,0.9887526427061311
00983,0.009110336295129907,0.002361939039478124,0.0011622239718066959,7.498219172946425e-05,0.001799572601507142,0.9856784013796723
00985,0.006366288984046383,0.002614725832733336,0.0007578915457198075,0.00011368373185797112,0.00200841259615749,0.988328470195915
00987,0.006031338086552811,0.0013057536063671032,0.0019482672856905986,8.2904990880451e-05,0.0012850273586469906,0.9894088874150224
01001,0.8633283401098509,0.02104287039018475,0.027819387973464584,0.0016406305727940651,0.0374491761181254,0.05656608887937799
01002,0.6495199765228692,0.049595438728881065,0.16324990567224248,0.001760784806942523,0.060411688257242274,0.08615268519683059
01003,0.6073135573932175,0.065548896138381,0.2029436309839921,0.0010621348911311736,0.0370229876337152,0.08648812684925271
01005,0.9246592954487015,0.007456929802005657,0.00565698122910774,0.0017999485728979173,0.04602725636410388,0.02674209308305477
01007,0.8850424559111691,0.016165904637491835,0.025800130633572827,0.0004898758981058132,0.052008491182233836,0.03388308295231875
01008,0.9435850773430391,0.0,0.003639672429481347,0.0018198362147406734,0.03821656050955414,0.022747952684258416
01009,0.8947368421052632,0.005134788189987163,0.01540436456996149,0.0,0.06675224646983312,0.03080872913992298
01010,0.9175769612711023,0.007282356835484938,0.00827540549486925,0.0026481297583581596,0.05329361138695796,0.026150281363786824
01011,0.9284313725490196,0.0,0.00196078431372549,0.008823529411764706,0.04803921568627451,0.0196078431372549
01012,0.9340909090909091,0.0,0.0,0.0,0.04772727272727273,0.02727272727272727
01013,0.6340370390367691,0.04395011068516819,0.014578046541763404,0.0016197829490848226,0.0465957561686734,0.26899195507801954
01020,0.7719413528276315,0.030432461292044848,0.019220501868659905,0.0017249168343669145,0.0427943652716744,0.14304488890714198
01022,0.750534188034188,0.08493589743589744,0.014423076923076924,0.005876068376068376,0.019764957264957264,0.12713675213675213
01026,0.9178240740740741,0.004629629629629629,0.003472222222222222,0.0011574074074074073,0.06597222222222222,0.020833333333333332
01027,0.8769302140632249,0.010139836967327192,0.02418980714427729,0.0017893829942342103,0.04738551262509113,0.05162701305586851
01028,0.8756218905472637,0.022426329889016456,0.032606199770378874,7.654037504783774e-05,0.03474933027171833,0.04286261002678913
01029,0.9595645412130638,0.0,0.00933125972006221,0.0,0.03732503888024884,0.004665629860031105
01030,0.8915915286223527,0.013839379324806039,0.019291256028517507,0.0005242189138184106,0.04015516879849025,0.04466345145732858
01031,0.916077738515901,0.0088339222614841,0.0,0.007067137809187279,0.05918727915194346,0.022968197879858657
01032,0.9496221662468514,0.0,0.0,0.0,0.02518891687657431,0.03526448362720403
01033,0.8998805732484076,0.011544585987261146,0.02388535031847134,0.0011942675159235668,0.03722133757961783,0.03423566878980892
01034,0.9376513317191283,0.0018159806295399517,0.009685230024213076,0.0036319612590799033,0.04116222760290557,0.016343825665859565
01035,0.838964458095656,0.014260640631856078,0.06340500219394471,0.00043878894251864854,0.04804738920579201,0.050021939447125935
01036,0.9317635752042287,0.007448342143200384,0.006727534839019702,0.0002402691013935608,0.034839019702066314,0.028111484863046612
01037,0.9383802816901409,0.00528169014084507,0.0,0.0017605633802816902,0.06338028169014084,0.014084507042253521
01038,0.9431765253842571,0.006054960409874243,0.006054960409874243,0.0027945971122496508,0.03493246390312063,0.016301816488122962
01039,0.9247226624405706,0.01347068145800317,0.005546751188589541,0.003961965134706815,0.04120443740095087,0.020602218700475437
01040,0.4786557674841054,0.028997207925454974,0.011740168870050796,0.0011101019275406197,0.02792074545026407,0.456689205099741
01050,0.9082706766917293,0.004511278195488722,0.007518796992481203,0.0005012531328320802,0.05513784461152882,0.03558897243107769
01053,0.8891402714932126,0.026583710407239818,0.009615384615384616,0.0011312217194570137,0.03733031674208145,0.04242081447963801
01054,0.885678391959799,0.013190954773869347,0.0207286432160804,0.001256281407035176,0.06030150753768844,0.03077889447236181
01056,0.8611680327868853,0.023110200364298724,0.011099726775956284,0.0005122950819672131,0.04086976320582878,0.07405510018214936
01057,0.9289092521430683,0.006650901566656813,0.0063553059414720664,0.0017735737511084836,0.04167898315104936,0.022613065326633167
01060,0.7972505828442801,0.02596671758179918,0.043733419085135464,0.001607846289894686,0.062464828362408555,0.08352761476002894
01062,0.8468448237143499,0.020660229059061307,0.02324275769144397,0.0011228385358185494,0.051875140354816975,0.06781944756344038
01063,0.5324987963408763,0.07751564756860857,0.1998074145402022,0.0,0.07558979297063072,0.12181030332209918
01066,0.8563829787234043,0.02127659574468085,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.05319148936170213
01068,0.9233766233766234,0.003896103896103896,0.005194805194805195,0.001948051948051948,0.0512987012987013,0.031818181818181815
01069,0.8830275229357798,0.016771788990825688,0.013904816513761468,0.0030103211009174314,0.046158256880733946,0.046731651376146786
01070,0.9120654396728016,0.00408997955010225,0.00408997955010225,0.002044989775051125,0.05930470347648262,0.032719836400818
01071,0.933786078098472,0.005942275042444821,0.001697792869269949,0.003395585738539898,0.0365025466893039,0.02631578947368421
01072,0.9011473962930273,0.00706090026478376,0.00706090026478376,0.00088261253309797,0.06796116504854369,0.03353927625772286
01073,0.9336928300379469,0.003195526263231476,0.009187138006790493,0.0,0.04074295985620132,0.02476532854004394
01074,0.8591549295774648,0.01643192488262911,0.018779342723004695,0.0,0.05868544600938967,0.051643192488262914
01075,0.8226862961281536,0.023931513068292366,0.05713729813866009,0.0007134055386211817,0.04585251961865231,0.057850703677281276
01077,0.9202993697478992,0.004332983193277311,0.011292016806722689,0.0011817226890756302,0.04411764705882353,0.029543067226890755
01079,0.8809946714031972,0.008880994671403197,0.007104795737122558,0.0053285968028419185,0.03907637655417407,0.07104795737122557
01080,0.872688853671421,0.024300052826201797,0.006339144215530904,0.0005282620179609086,0.03486529318541997,0.06708927628103539
01081,0.9184741959611069,0.002243829468960359,0.0007479431563201197,0.005235602094240838,0.05833956619296934,0.02243829468960359
01082,0.8791325986491291,0.012679227396610973,0.009242801279772485,0.003199431212228937,0.05427183315558715,0.05521981277402536
01083,0.9153126538650911,0.007877892663712457,0.007385524372230428,0.0004923682914820286,0.0413589364844904,0.033973412112259974
01084,0.9415584415584416,0.0,0.0,0.006493506493506494,0.025974025974025976,0.032467532467532464
01085,0.8461561223885897,0.016955672604604368,0.021423921406166776,0.0017458720482925964,0.04385393856897674,0.08007338580813161
01088,0.8905950095969289,0.003838771593090211,0.013435700575815739,0.0,0.08061420345489444,0.03262955854126679
01089,0.748575405628779,0.03579973030579842,0.059854713123667844,0.001261472878333116,0.040584627430510244,0.12110139631997913
01092,0.931665062560154,0.0009624639076034649,0.0019249278152069298,0.0019249278152069298,0.04234841193455245,0.029836381135707413
01093,0.9541984732824428,0.007633587786259542,0.007633587786259542,0.0,0.011450381679389313,0.019083969465648856
01094,0.9454545454545454,0.01818181818181818,0.0,0.0,0.05454545454545454,0.0
01095,0.8807718814610613,0.0246381805651275,0.02377670572019297,0.0006891798759476223,0.03652653342522398,0.04229841488628532
01096,0.9368770764119602,0.0023730422401518746,0.0037968675842429997,0.0014238253440911248,0.05173232083531087,0.017560512577123873
01097,0.8867924528301887,0.0,0.0,0.0,0.04716981132075472,0.07547169811320754
01098,0.9346076458752515,0.0,0.006036217303822937,0.0,0.056338028169014086,0.01710261569416499
01103,0.2624080882352941,0.18060661764705882,0.021599264705882353,0.003216911764705882,0.03860294117647059,0.49862132352941174
01104,0.2871783446585719,0.11139578923916676,0.01186365155397126,0.0015038431547287512,0.03113512309234711,0.5612119861869221
01105,0.15893284688176948,0.189146049481245,0.010033063504731501,0.0023942537909018356,0.03363356515790674,0.6108767529358112
01106,0.8546276853497011,0.014133419479890164,0.07244387013406559,0.00024228719108383137,0.030205136488450978,0.03400096914876433
01107,0.13366782452077705,0.06908529525279815,0.009906085166602342,0.0010292036536729706,0.01659590891547665,0.7721600411681462
01108,0.3057704627211354,0.16409599369240624,0.07544473463755975,0.0019711230473562313,0.037993396737791355,0.4196520967821416
01109,0.2340825570464063,0.3321938295872148,0.01610973421075122,0.002563883428766772,0.0449534227843774,0.3760362362191266
01118,0.5762982689747004,0.12924988903683976,0.05423879272081669,0.0014203284509542832,0.0388814913448735,0.20630270750110963
01119,0.48031632919092726,0.19953072043104197,0.021117580603111148,0.0013035543582167377,0.041713739462935606,0.26314417311201876
01128,0.6699729486023445,0.10459873760144274,0.031109107303877368,0.002705139765554554,0.05004508566275924,0.15058611361587015
01129,0.5657293497363796,0.16291739894551846,0.03286467486818981,0.0017574692442882249,0.04340949033391916,0.2007029876977153
01144,,,,,,
01151,0.3900666262870987,0.1661114476075106,0.01635372501514234,0.001665657177468201,0.04073288915808601,0.39052089642640825
01201,0.8214149763445538,0.05655554951329599,0.014818641579204959,0.0017401707542552612,0.054924139431181684,0.061912012616237966
01220,0.9200301204819277,0.011596385542168675,0.004969879518072289,0.0010542168674698795,0.05256024096385542,0.021987951807228914
01222,0.8827785817655571,0.00723589001447178,0.005788712011577424,0.004341534008683068,0.06367583212735166,0.053545586107091175
01223,0.9383561643835616,0.002446183953033268,0.004403131115459882,0.0004892367906066536,0.040117416829745595,0.02446183953033268
01224,0.88,0.045714285714285714,0.005714285714285714,0.0,0.06857142857142857,0.022857142857142857
01225,0.933705772811918,0.0029795158286778397,0.0111731843575419,0.0007448789571694599,0.042085661080074485,0.02160148975791434
01226,0.9345226426190943,0.008821799647128014,0.009998039600078416,0.00039207998431680063,0.03724759851009606,0.01842775926288963
01229,0.9010989010989011,0.005494505494505495,0.0,0.0,0.01098901098901099,0.08241758241758242
01230,0.8650505050505051,0.01643097643097643,0.020875420875420877,0.0014814814814814814,0.04296296296296296,0.06383838383838383
01235,0.9540727902946274,0.0025996533795493936,0.004332755632582322,0.0008665511265164644,0.037694974003466206,0.00996533795493934
01236,0.9141666666666667,0.011666666666666667,0.01,0.0,0.0325,0.04
01237,0.917184265010352,0.009316770186335404,0.008799171842650104,0.002587991718426501,0.054865424430641824,0.023809523809523808
01238,0.8968074150360453,0.008444902162718846,0.021421215242018538,0.0012358393408856848,0.037281153450051494,0.044284243048403706
01240,0.9162108403779214,0.009945300845350571,0.019393336648433616,0.000994530084535057,0.025609149676777722,0.03605171556439582
01242,0.928,0.0026666666666666666,0.0,0.0,0.04533333333333334,0.042666666666666665
01243,0.9602649006622517,0.0,0.0,0.0,0.052980132450331126,0.013245033112582781
01244,0.944,0.0,0.0,0.008,0.06,0.008
01245,0.9116222760290557,0.01694915254237288,0.010895883777239709,0.002421307506053269,0.0387409200968523,0.029055690072639227
01247,0.881648298993771,0.022680083053825267,0.007267209710908801,0.001756907842197732,0.06468615237182558,0.03545759463344514
01253,0.9359886201991465,0.0,0.004267425320056899,0.008534850640113799,0.032716927453769556,0.02418207681365576
01254,0.9119420989143546,0.0048250904704463205,0.022919179734620022,0.0,0.04945717732207479,0.021712907117008445
01255,0.9320148331273177,0.006180469715698393,0.002472187886279357,0.002472187886279357,0.048207663782447466,0.019777503090234856
01256,0.9204152249134948,0.02422145328719723,0.0017301038062283738,0.0,0.04671280276816609,0.01384083044982699
01257,0.9179515418502202,0.00881057268722467,0.003303964757709251,0.0011013215859030838,0.04185022026431718,0.037444933920704845
01258,0.9246575342465754,0.0,0.0410958904109589,0.0,0.0410958904109589,0.00684931506849315
01259,0.9421641791044776,0.0,0.007462686567164179,0.0,0.03171641791044776,0.026119402985074626
01260,0.8688524590163934,0.0,0.0273224043715847,0.0,0.07650273224043716,0.0546448087431694
01262,0.9309462915601023,0.01278772378516624,0.00639386189258312,0.0,0.01854219948849105,0.03580562659846547
01264,0.8984771573604061,0.005076142131979695,0.01015228426395939,0.0,0.07614213197969544,0.04568527918781726
01266,0.9240506329113924,0.008763388510223954,0.005842259006815969,0.0009737098344693282,0.04868549172346641,0.02531645569620253
01267,0.798503081890226,0.03243322571176988,0.06912239506897563,0.001174053419430584,0.05195186380980334,0.054740240680950986
01270,0.9513677811550152,0.0,0.001519756838905775,0.0,0.034954407294832825,0.015197568389057751
01301,0.8550373511003432,0.019920586849720708,0.015478834376472171,0.0018843798371357427,0.05431051887744801,0.06400161518271755
01330,0.9405320813771518,0.003129890453834116,0.001564945226917058,0.002347417840375587,0.04460093896713615,0.017214397496087636
01331,0.9031990412095511,0.008481607817829815,0.007467502535263206,0.0013828708398635568,0.05402415414400295,0.0389969576841523
01337,0.9518241347053321,0.0023386342376052385,0.005612722170252572,0.0,0.04303086997193639,0.013096351730589336
01338,0.8793103448275862,0.0,0.008620689655172414,0.0,0.11206896551724138,0.02586206896551724
01339,0.8954983922829582,0.00482315112540193,0.008842443729903537,0.003215434083601286,0.10610932475884244,0.01929260450160772
01340,0.9168900804289544,0.004691689008042895,0.005361930294906166,0.0,0.06836461126005362,0.022117962466487937
01341,0.959375,0.00078125,0.009375,0.0015625,0.0265625,0.0078125
01342,0.7708674304418985,0.046644844517184945,0.016366612111292964,0.0,0.06137479541734861,0.11211129296235679
01343,0.8832116788321168,0.0072992700729927005,0.0072992700729927005,0.0,0.10948905109489052,0.029197080291970802
01344,0.922272047832586,0.0037369207772795215,0.0029895366218236174,0.005979073243647235,0.06801195814648729,0.012705530642750373
01346,0.9100346020761245,0.0034602076124567475,0.01384083044982699,0.0034602076124567475,0.06228373702422145,0.01384083044982699
01347,0.8977272727272727,0.022727272727272728,0.0,0.0,0.07386363636363637,0.022727272727272728
